Timestamp,NodeID,Action,S,W,Ratio
421340721,473,SEND,84.5781,0.0859375,984.182
421340721,468,SEND,6967.7,8.52295,817.522
421340721,460,SEND,0.0106602,1.84696e-05,577.173
421340721,454,RECEIVE,831.781,2.65625,313.141
421340721,468,SEND,3483.85,4.26147,817.522
421340721,468,SEND,1741.92,2.13074,817.522
421340721,468,SEND,870.962,1.06537,817.522
421340721,454,RECEIVE,986.281,3.15625,312.485
421340721,468,SEND,435.481,0.532684,817.522
421340721,468,SEND,217.741,0.266342,817.522
421340721,468,SEND,108.87,0.133171,817.522
421340721,454,RECEIVE,1138.78,3.65625,311.462
421340721,468,SEND,54.4351,0.0665855,817.522
421340721,468,SEND,27.2176,0.0332928,817.522
421340721,468,SEND,13.6088,0.0166464,817.522
421340721,468,SEND,6.80439,0.00832319,817.522
421340721,468,SEND,3.4022,0.0041616,817.522
421340721,454,RECEIVE,1291.78,4.15625,310.805
421340721,460,SEND,0.00533008,9.23482e-06,577.173
421340721,468,SEND,1.7011,0.0020808,817.522
421340721,460,SEND,0.00266504,4.61741e-06,577.173
421340721,468,SEND,0.850549,0.0010404,817.522
421340721,454,RECEIVE,1445.78,4.65625,310.503
421340721,468,SEND,0.425274,0.0005202,817.522
421340721,460,SEND,0.00133252,2.3087e-06,577.173
421340721,468,SEND,0.212637,0.0002601,817.522
421340721,460,SEND,0.000666261,1.15435e-06,577.173
421340721,468,SEND,0.106319,0.00013005,817.522
421340721,454,RECEIVE,1603.28,5.15625,310.939
421340721,460,SEND,0.00033313,5.77176e-07,577.173
421340721,468,SEND,0.0531593,6.50249e-05,817.522
421340721,460,SEND,0.000166565,2.88588e-07,577.173
421340721,468,SEND,0.0265797,3.25125e-05,817.522
421340721,468,SEND,0.0132898,1.62562e-05,817.522
421340721,468,SEND,0.00664491,8.12812e-06,817.522
421340721,454,RECEIVE,1759.78,5.65625,311.122
421340721,460,SEND,8.32826e-05,1.44294e-07,577.173
421340721,460,SEND,4.16413e-05,7.2147e-08,577.173
421340721,460,SEND,2.08206e-05,3.60735e-08,577.173
421340721,468,SEND,0.00332246,4.06406e-06,817.522
421340721,454,RECEIVE,1915.28,6.15625,311.112
421340721,460,SEND,1.04103e-05,1.80368e-08,577.173
421340721,468,SEND,0.00166123,2.03203e-06,817.522
421340721,468,SEND,0.000830614,1.01601e-06,817.522
421340721,460,SEND,5.20516e-06,9.01838e-09,577.173
421340721,468,SEND,0.000415307,5.08007e-07,817.522
421340721,460,SEND,2.60258e-06,4.50919e-09,577.173
421340721,468,SEND,0.000207654,2.54004e-07,817.522
421340721,454,RECEIVE,2065.78,6.65625,310.352
421340721,468,SEND,0.000103827,1.27002e-07,817.522
421340721,460,SEND,1.30129e-06,2.25459e-09,577.173
421340721,468,SEND,5.19134e-05,6.35009e-08,817.522
421340721,460,SEND,6.50645e-07,1.1273e-09,577.173
421340721,454,RECEIVE,2216.78,7.15625,309.769
421340721,468,SEND,2.59567e-05,3.17505e-08,817.522
421340721,460,SEND,3.25323e-07,5.63648e-10,577.173
421340721,468,SEND,1.29783e-05,1.58752e-08,817.522
421340721,468,SEND,6.48917e-06,7.93762e-09,817.522
421340721,460,SEND,1.62661e-07,2.81824e-10,577.173
421340721,454,RECEIVE,2370.28,7.65625,309.588
421340721,468,SEND,3.24459e-06,3.96881e-09,817.522
421340721,468,SEND,1.62229e-06,1.9844e-09,817.522
421340721,460,SEND,8.13306e-08,1.40912e-10,577.173
421340721,454,RECEIVE,2525.28,8.15625,309.613
421340721,468,SEND,8.11147e-07,9.92202e-10,817.522
421340721,460,SEND,4.06653e-08,7.04561e-11,577.173
421340721,468,SEND,4.05573e-07,4.96101e-10,817.522
421340721,460,SEND,2.03327e-08,3.5228e-11,577.173
421340721,472,SEND,3426.53,3.50003,979
421340721,454,RECEIVE,2684.28,8.65625,310.097
421340721,460,SEND,1.01663e-08,1.7614e-11,577.173
421340721,463,SEND,3542.12,6,590.354
421340721,472,SEND,1713.27,1.75002,979
421340721,460,SEND,5.08316e-09,8.80701e-12,577.173
421340721,472,SEND,856.633,0.875009,979
421340721,463,SEND,1771.06,3,590.354
421340721,472,SEND,428.317,0.437504,979
421340721,460,SEND,2.54158e-09,4.4035e-12,577.173
421340721,463,SEND,885.531,1.5,590.354
421340721,472,SEND,214.158,0.218752,979
421340721,472,SEND,107.079,0.109376,979
421340721,460,SEND,1.27079e-09,2.20175e-12,577.173
421340721,463,SEND,442.766,0.75,590.354
421340721,472,SEND,53.5396,0.054688,979
421340721,460,SEND,6.35396e-10,1.10088e-12,577.173
421340721,463,SEND,221.383,0.375,590.354
421340721,460,SEND,3.17698e-10,5.50438e-13,577.173
421340721,463,SEND,110.691,0.1875,590.354
421340721,472,SEND,26.7698,0.027344,979
421340721,460,SEND,1.58849e-10,2.75219e-13,577.173
421340721,463,SEND,55.3457,0.09375,590.354
421340721,472,SEND,13.3849,0.013672,979
421340721,463,SEND,27.6729,0.046875,590.354
421340721,460,SEND,7.94244e-11,1.37609e-13,577.173
421340721,463,SEND,13.8364,0.0234375,590.354
421340721,472,SEND,6.69245,0.006836,979
421340721,463,SEND,6.91821,0.0117188,590.354
421340721,460,SEND,3.97122e-11,6.88047e-14,577.173
421340721,463,SEND,3.45911,0.00585938,590.354
421340721,472,SEND,3.34622,0.003418,979
421340721,463,SEND,1.72955,0.00292969,590.354
421340721,460,SEND,1.98561e-11,3.44024e-14,577.173
421340721,463,SEND,0.864777,0.00146484,590.354
421340721,472,SEND,1.67311,0.001709,979
421340721,463,SEND,0.432388,0.000732422,590.354
421340721,460,SEND,9.92806e-12,1.72012e-14,577.173
421340721,463,SEND,0.216194,0.000366211,590.354
421340721,472,SEND,0.836556,0.000854501,979
421340721,460,SEND,4.96403e-12,8.60059e-15,577.173
421340721,463,SEND,0.108097,0.000183105,590.354
421340721,460,SEND,2.48201e-12,4.3003e-15,577.173
421340721,463,SEND,0.0540485,9.15527e-05,590.354
421340721,463,SEND,0.0270243,4.57764e-05,590.354
421340721,460,SEND,1.24101e-12,2.15015e-15,577.173
421340721,463,SEND,0.0135121,2.28882e-05,590.354
421340721,460,SEND,6.20503e-13,1.07507e-15,577.173
421340721,472,SEND,0.418278,0.00042725,979
421340721,463,SEND,0.00675607,1.14441e-05,590.354
421340721,460,SEND,3.10252e-13,5.37537e-16,577.173
421340721,471,SEND,5641.87,6.00225,939.958
421340721,463,SEND,0.00337803,5.72205e-06,590.354
421340721,460,SEND,1.55126e-13,2.68769e-16,577.173
421340721,471,SEND,2820.93,3.00113,939.958
421340721,463,SEND,0.00168902,2.86102e-06,590.354
421340721,471,SEND,1410.47,1.50056,939.958
421340721,460,SEND,7.75629e-14,1.34384e-16,577.173
421340721,463,SEND,0.000844508,1.43051e-06,590.354
421340721,471,SEND,705.233,0.750281,939.958
421340721,460,SEND,3.87815e-14,6.71921e-17,577.173
421340721,463,SEND,0.000422254,7.15256e-07,590.354
421340721,460,SEND,1.93907e-14,3.35961e-17,577.173
421340721,463,SEND,0.000211127,3.57628e-07,590.354
421340721,471,SEND,352.617,0.375141,939.958
421340721,460,SEND,9.69537e-15,1.6798e-17,577.173
421340721,463,SEND,0.000105564,1.78814e-07,590.354
421340721,460,SEND,4.84768e-15,8.39902e-18,577.173
421340721,463,SEND,5.27818e-05,8.9407e-08,590.354
421340721,471,SEND,176.308,0.18757,939.958
421340721,460,SEND,2.42384e-15,4.19951e-18,577.173
421340721,463,SEND,2.63909e-05,4.47035e-08,590.354
421340721,471,SEND,88.1541,0.0937852,939.958
421340721,460,SEND,1.21192e-15,2.09975e-18,577.173
421340721,463,SEND,1.31954e-05,2.23517e-08,590.354
421340721,471,SEND,44.0771,0.0468926,939.958
421340721,460,SEND,6.0596e-16,1.04988e-18,577.173
421340721,471,SEND,22.0385,0.0234463,939.958
421340721,460,SEND,3.0298e-16,5.24939e-19,577.173
421340721,471,SEND,11.0193,0.0117231,939.958
421340721,463,SEND,6.59772e-06,1.11759e-08,590.354
421340721,460,SEND,1.5149e-16,2.62469e-19,577.173
421340721,463,SEND,3.29886e-06,5.58794e-09,590.354
421340721,471,SEND,5.50963,0.00586157,939.958
421340721,460,SEND,7.57451e-17,1.31235e-19,577.173
421340721,463,SEND,1.64943e-06,2.79397e-09,590.354
421340721,471,SEND,2.75482,0.00293079,939.958
421340721,460,SEND,3.78725e-17,6.56173e-20,577.173
421340721,471,SEND,1.37741,0.00146539,939.958
421340721,463,SEND,8.24715e-07,1.39698e-09,590.354
421340721,471,SEND,0.688704,0.000732697,939.958
421340721,463,SEND,4.12358e-07,6.98492e-10,590.354
421340721,471,SEND,0.344352,0.000366348,939.958
421340721,460,RECEIVE,2919.67,6.69616,436.021
421340721,463,SEND,2.06179e-07,3.49246e-10,590.354
421340721,460,RECEIVE,4642.94,10.7942,430.131
421340721,463,SEND,1.03089e-07,1.74623e-10,590.354
421340721,463,SEND,5.15447e-08,8.73115e-11,590.354
421340721,460,RECEIVE,5548.48,12.9683,427.85
421340721,463,SEND,2.57724e-08,4.36557e-11,590.354
421340721,460,RECEIVE,6039.67,14.1647,426.39
421340721,463,SEND,1.28862e-08,2.18279e-11,590.354
421340721,460,RECEIVE,6285.27,14.7629,425.748
421340721,463,SEND,6.44309e-09,1.09139e-11,590.354
421340721,463,SEND,3.22154e-09,5.45697e-12,590.354
421340721,460,RECEIVE,6408.06,15.062,425.447
421340721,463,SEND,1.61077e-09,2.72848e-12,590.354
421340721,463,SEND,8.05386e-10,1.36424e-12,590.354
421340721,460,RECEIVE,6469.46,15.2115,425.3
421340721,463,SEND,4.02693e-10,6.82121e-13,590.354
421340721,460,RECEIVE,6500.16,15.2863,425.228
421340721,463,SEND,2.01346e-10,3.41061e-13,590.354
421340721,471,SEND,0.172176,0.000183174,939.958
421340721,460,RECEIVE,6515.51,15.3237,425.192
421340721,471,SEND,0.086088,9.15871e-05,939.958
421340721,441,RECEIVE,221.5,1,221.5
421340721,463,SEND,1.00673e-10,1.7053e-13,590.354
421340721,460,RECEIVE,6523.19,15.3424,425.175
421340721,471,SEND,0.043044,4.57935e-05,939.958
421340721,460,RECEIVE,6527.02,15.3517,425.166
421340721,465,SEND,3993.75,5.875,679.787
421340721,471,SEND,0.021522,2.28968e-05,939.958
421340721,460,RECEIVE,6528.94,15.3564,425.161
421340721,465,SEND,1996.88,2.9375,679.787
421340721,471,SEND,0.010761,1.14484e-05,939.958
421340721,465,SEND,998.438,1.46875,679.787
421340721,471,SEND,0.0053805,5.72419e-06,939.958
421340721,460,RECEIVE,6529.9,15.3587,425.159
421340721,471,SEND,0.00269025,2.8621e-06,939.958
421340721,465,SEND,499.219,0.734375,679.787
421340721,471,SEND,0.00134513,1.43105e-06,939.958
421340721,460,RECEIVE,6530.38,15.3599,425.158
421340721,441,RECEIVE,221.5,1.5,147.667
421340721,465,SEND,249.609,0.367188,679.787
421340721,471,SEND,0.000672563,7.15524e-07,939.958
421340721,460,RECEIVE,6530.62,15.3605,425.157
421340721,465,SEND,124.805,0.183594,679.787
421340721,448,SEND,1213,6.25,194.08
421340721,465,SEND,62.4023,0.0917969,679.787
421340721,460,RECEIVE,6530.74,15.3608,425.157
421340721,465,SEND,31.2012,0.0458984,679.787
421340721,448,SEND,606.5,3.125,194.08
421340721,460,RECEIVE,6530.8,15.3609,425.157
421340721,465,SEND,15.6006,0.0229492,679.787
421340721,448,SEND,303.25,1.5625,194.08
421340721,460,RECEIVE,6530.83,15.361,425.157
421340721,465,SEND,7.80029,0.0114746,679.787
421340721,448,SEND,151.625,0.78125,194.08
421340721,448,SEND,75.8125,0.390625,194.08
421340721,465,SEND,3.90015,0.0057373,679.787
421340721,448,SEND,37.9062,0.195312,194.08
421340721,460,RECEIVE,6990.1,16.611,420.81
421340721,448,SEND,18.9531,0.0976562,194.08
421340721,465,SEND,1.95007,0.00286865,679.787
421340721,448,SEND,9.47656,0.0488281,194.08
421340721,465,SEND,0.975037,0.00143433,679.787
421340721,460,RECEIVE,11109.8,24.1762,459.537
421340721,465,SEND,0.487518,0.000717163,679.787
421340721,448,SEND,4.73828,0.0244141,194.08
421340721,465,SEND,0.243759,0.000358582,679.787
421340721,448,SEND,2.36914,0.012207,194.08
421340721,460,RECEIVE,11541.8,24.6762,467.732
421340721,465,SEND,0.12188,0.000179291,679.787
421340721,448,SEND,1.18457,0.00610352,194.08
421340721,448,SEND,0.592285,0.00305176,194.08
421340721,460,RECEIVE,11757.8,24.9262,471.707
421340721,465,SEND,0.0609398,8.96454e-05,679.787
421340721,448,SEND,0.296143,0.00152588,194.08
421340721,460,RECEIVE,12539.5,25.8949,484.244
421340721,465,SEND,0.0304699,4.48227e-05,679.787
421340721,448,SEND,0.148071,0.000762939,194.08
421340721,448,SEND,0.0740356,0.00038147,194.08
421340721,460,RECEIVE,13137.8,26.6293,493.358
421340721,465,SEND,0.0152349,2.24113e-05,679.787
421340721,460,RECEIVE,13436.9,26.9965,497.729
421340721,465,SEND,0.00761747,1.12057e-05,679.787
421340721,448,SEND,0.0370178,0.000190735,194.08
421340721,465,SEND,0.00380874,5.60284e-06,679.787
421340721,460,RECEIVE,13586.5,27.1801,499.87
421340721,465,SEND,0.00190437,2.80142e-06,679.787
421340721,448,SEND,0.0185089,9.53674e-05,194.08
421340721,448,SEND,0.00925446,4.76837e-05,194.08
421340721,465,SEND,0.000952184,1.40071e-06,679.787
421340721,460,RECEIVE,13661.3,27.2719,500.93
421340721,441,RECEIVE,223.5,2,111.75
421340721,448,SEND,0.00462723,2.38419e-05,194.08
421340721,465,SEND,0.000476092,7.00355e-07,679.787
421340721,460,RECEIVE,13698.7,27.3178,501.457
421340721,448,SEND,0.00231361,1.19209e-05,194.08
421340721,465,SEND,0.000238046,3.50177e-07,679.787
421340721,448,SEND,0.00115681,5.96046e-06,194.08
421340721,465,SEND,0.000119023,1.75089e-07,679.787
421340721,448,SEND,0.000578403,2.98023e-06,194.08
421340721,460,RECEIVE,15826.5,29.5678,535.26
421340721,465,SEND,5.95115e-05,8.75443e-08,679.787
421340721,448,SEND,0.000289202,1.49012e-06,194.08
421340721,448,SEND,0.000144601,7.45058e-07,194.08
421340721,465,SEND,2.97558e-05,4.37722e-08,679.787
421340721,455,SEND,64.1221,0.191406,335.005
421340721,460,RECEIVE,16890.3,30.6928,550.303
421340721,465,SEND,1.48779e-05,2.18861e-08,679.787
421340721,441,RECEIVE,228.5,2.5,91.4
421340721,460,RECEIVE,17422.3,31.2553,557.418
421340721,460,RECEIVE,17688.2,31.5365,560.881
421340721,461,SEND,14.0196,0.0422668,331.693
421340721,455,RECEIVE,225.622,0.691406,326.323
421340721,465,SEND,7.43894e-06,1.0943e-08,679.787
421340721,454,SEND,1342.14,4.32812,310.097
421340721,460,RECEIVE,17821.2,31.6772,562.589
421340721,455,RECEIVE,390.622,1.19141,327.866
421340721,455,RECEIVE,553.622,1.69141,327.315
421340721,460,RECEIVE,17887.7,31.7475,563.437
421340721,460,RECEIVE,17921,31.7826,563.86
421340721,460,RECEIVE,17937.6,31.8002,564.071
421340721,460,RECEIVE,17945.9,31.809,564.177
421340721,460,RECEIVE,17950,31.8134,564.229
421340721,455,RECEIVE,720.122,2.19141,328.612
421340721,460,RECEIVE,17952.1,31.8156,564.256
421340721,460,RECEIVE,17953.2,31.8167,564.269
421340721,460,RECEIVE,17953.7,31.8172,564.275
421340721,460,RECEIVE,17953.9,31.8175,564.279
421340721,455,RECEIVE,889.122,2.69141,330.356
421340721,460,RECEIVE,17954.1,31.8177,564.28
421340721,460,RECEIVE,17954.1,31.8177,564.281
421340721,455,RECEIVE,1056.62,3.19141,331.084
421340721,460,RECEIVE,19037.2,32.9701,577.409
421340721,455,RECEIVE,1222.12,3.69141,331.072
421340721,460,RECEIVE,19578.8,33.5462,583.635
421340721,441,RECEIVE,231.5,3,77.1667
421340721,460,RECEIVE,19849.5,33.8343,586.669
421340721,455,RECEIVE,1390.62,4.19141,331.779
421340721,460,RECEIVE,19984.9,33.9784,588.166
421340721,455,RECEIVE,1560.12,4.69141,332.549
421340721,460,RECEIVE,20052.6,34.0504,588.91
421340721,441,RECEIVE,235.5,3.5,67.2857
421340721,466,RECEIVE,600,1,600
421340721,455,RECEIVE,1730.12,5.19141,333.267
421340721,460,RECEIVE,20086.5,34.0864,589.281
421340721,460,RECEIVE,20103.4,34.1044,589.466
421340721,460,RECEIVE,20111.8,34.1134,589.559
421340721,460,RECEIVE,20116.1,34.1179,589.605
421340721,455,RECEIVE,1897.12,5.69141,333.331
421340721,460,RECEIVE,31219.5,60.6579,514.682
421340721,441,RECEIVE,239,4,59.75
421340721,455,RECEIVE,2063.12,6.19141,333.224
421340721,460,RECEIVE,36771.3,73.9279,497.394
421340721,460,RECEIVE,39547.1,80.5628,490.885
421340721,460,RECEIVE,40935.1,83.8803,488.017
421340721,460,RECEIVE,41629,85.5391,486.667
421340721,455,RECEIVE,2225.62,6.69141,332.609
421340721,460,RECEIVE,41976,86.3685,486.011
421340721,457,SEND,148.25,0.4375,338.857
421340721,460,RECEIVE,42149.5,86.7831,485.688
421340721,441,RECEIVE,241.5,4.5,53.6667
421340721,445,RECEIVE,281,1,281
421340721,460,RECEIVE,42236.2,86.9905,485.527
421340721,460,RECEIVE,42279.6,87.0942,485.447
421340721,455,SEND,1112.81,3.3457,332.609
421340721,460,RECEIVE,42301.3,87.146,485.407
421340721,460,RECEIVE,42312.2,87.1719,485.387
421340721,445,RECEIVE,341.5,1.5,227.667
421340721,460,RECEIVE,42317.6,87.1849,485.377
421340721,460,RECEIVE,42320.3,87.1914,485.372
421340721,460,RECEIVE,42321.6,87.1946,485.37
421340721,460,RECEIVE,42322.3,87.1962,485.369
421340721,445,RECEIVE,398,2,199
421340721,460,RECEIVE,42322.7,87.197,485.368
421340721,460,RECEIVE,42322.8,87.1974,485.368
421340721,460,RECEIVE,42322.9,87.1976,485.368
421340721,460,RECEIVE,42323,87.1977,485.368
421340721,445,RECEIVE,451,2.5,180.4
421340721,460,RECEIVE,42323,87.1978,485.368
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,445,RECEIVE,508.5,3,169.5
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,466,RECEIVE,970,1.5,646.667
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,445,RECEIVE,571,3.5,163.143
421340722,443,RECEIVE,256,1,256
421340722,445,RECEIVE,630,4,157.5
421340722,474,RECEIVE,662,1,662
421340722,445,RECEIVE,691.5,4.5,153.667
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,466,RECEIVE,1330.5,2,665.25
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,460,RECEIVE,42323,87.1978,485.367
421340722,443,RECEIVE,296.5,1.5,197.667
421340722,460,RECEIVE,50310.5,98.9478,508.455
421340722,445,RECEIVE,746,5,149.2
421340722,460,RECEIVE,50310.5,98.9478,508.455
421340722,466,RECEIVE,1701,2.5,680.4
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,804,5.5,146.182
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,859.5,6,143.25
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,466,RECEIVE,2069.5,3,689.833
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,466,RECEIVE,2436,3.5,696
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,443,RECEIVE,326.5,2,163.25
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,914.5,6.5,140.692
421340722,443,RECEIVE,352,2.5,140.8
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,466,RECEIVE,2798.5,4,699.625
421340722,445,RECEIVE,974.5,7,139.214
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,443,RECEIVE,387,3,129
421340722,445,RECEIVE,1028.5,7.5,137.133
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,1084.5,8,135.562
421340722,466,RECEIVE,3167.5,4.5,703.889
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,1145.5,8.5,134.765
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,1208.5,9,134.278
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,466,RECEIVE,3524.5,5,704.9
421340722,445,RECEIVE,1265.5,9.5,133.211
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,443,RECEIVE,416,3.5,118.857
421340722,445,RECEIVE,1325,10,132.5
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,1387,10.5,132.095
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,443,RECEIVE,453.5,4,113.375
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,445,RECEIVE,1450.5,11,131.864
421340722,443,RECEIVE,493.5,4.5,109.667
421340722,460,RECEIVE,57394.7,110.948,517.313
421340722,460,RECEIVE,62983.7,120.631,522.118
421340722,445,RECEIVE,1504,11.5,130.783
421340722,464,RECEIVE,551.5,1,551.5
421340722,443,RECEIVE,530,5,106
421340722,460,RECEIVE,65778.2,125.473,524.242
421340722,460,RECEIVE,67175.5,127.894,525.244
421340722,445,SEND,752,5.75,130.783
421340722,460,RECEIVE,67874.1,129.104,525.731
421340722,443,RECEIVE,555,5.5,100.909
421340722,460,RECEIVE,68223.4,129.709,525.971
421340722,460,RECEIVE,68398.1,130.012,526.09
421340722,443,RECEIVE,585.5,6,97.5833
421340722,460,RECEIVE,68485.4,130.163,526.15
421340722,460,RECEIVE,68529.1,130.239,526.179
421340722,460,RECEIVE,68550.9,130.277,526.194
421340722,443,RECEIVE,615,6.5,94.6154
421340722,460,RECEIVE,68561.8,130.296,526.202
421340722,460,RECEIVE,68567.3,130.305,526.205
421340722,443,RECEIVE,647.5,7,92.5
421340722,460,RECEIVE,68570,130.31,526.207
421340722,466,RECEIVE,3900.5,5.5,709.182
421340722,460,RECEIVE,68571.4,130.312,526.208
421340722,470,SEND,844.5,1,844.5
421340722,443,RECEIVE,672,7.5,89.6
421340722,460,RECEIVE,68572.1,130.313,526.209
421340722,460,RECEIVE,68572.4,130.314,526.209
421340722,443,RECEIVE,713,8,89.125
421340722,460,RECEIVE,68572.6,130.314,526.209
421340722,460,RECEIVE,68572.7,130.315,526.209
421340722,443,RECEIVE,741.5,8.5,87.2353
421340722,460,RECEIVE,68572.7,130.315,526.209
421340722,460,RECEIVE,68572.7,130.315,526.209
421340722,443,RECEIVE,779.5,9,86.6111
421340722,460,RECEIVE,68572.7,130.315,526.209
421340722,466,RECEIVE,4254.5,6,709.083
421340722,464,RECEIVE,872.5,1.5,581.667
421340722,443,RECEIVE,818,9.5,86.1053
421340722,460,RECEIVE,68572.7,130.315,526.209
421340722,460,RECEIVE,68572.7,130.315,526.209
421340722,443,RECEIVE,849,10,84.9
421340722,460,RECEIVE,68721,130.752,525.582
421340722,460,RECEIVE,68795.1,130.971,525.27
421340722,466,RECEIVE,4625.5,6.5,711.615
421340722,460,RECEIVE,68832.2,131.08,525.115
421340722,443,RECEIVE,877,10.5,83.5238
421340722,460,RECEIVE,68850.7,131.135,525.037
421340722,443,RECEIVE,903,11,82.0909
421340722,460,RECEIVE,68860,131.162,524.998
421340722,443,RECEIVE,940,11.5,81.7391
421340722,460,RECEIVE,68928.7,131.367,524.702
421340722,443,RECEIVE,971.5,12,80.9583
421340722,460,RECEIVE,68963.1,131.47,524.554
421340722,466,RECEIVE,4998,7,714
421340722,460,RECEIVE,68980.3,131.521,524.48
421340722,460,RECEIVE,69092.5,131.859,523.986
421340722,443,RECEIVE,1005,12.5,80.4
421340722,460,RECEIVE,69148.5,132.028,523.74
421340722,460,RECEIVE,69176.6,132.113,523.617
421340722,443,RECEIVE,1032.5,13,79.4231
421340722,460,RECEIVE,69503.8,132.613,524.11
421340722,466,RECEIVE,5372.5,7.5,716.333
421340722,443,RECEIVE,1074,13.5,79.5556
421340722,460,RECEIVE,70857.1,133.988,528.832
421340722,460,RECEIVE,71533.7,134.675,531.156
421340722,443,RECEIVE,1108,14,79.1429
421340722,460,RECEIVE,71872,135.019,532.31
421340722,443,RECEIVE,1134.5,14.5,78.2414
421340722,464,RECEIVE,1183.5,2,591.75
421340722,460,RECEIVE,72041.2,135.191,532.884
421340722,466,RECEIVE,5747.5,8,718.438
421340722,443,RECEIVE,1161.5,15,77.4333
421340722,460,RECEIVE,72125.7,135.277,533.171
421340722,460,RECEIVE,79093.4,143.8,550.024
421340722,460,RECEIVE,82577.3,148.061,557.723
421340722,460,RECEIVE,84319.2,150.192,561.409
421340722,443,RECEIVE,1185,15.5,76.4516
421340722,466,RECEIVE,6117,8.5,719.647
421340722,464,RECEIVE,1496.5,2.5,598.6
421340722,460,RECEIVE,85190.2,151.258,563.213
421340722,460,RECEIVE,85625.7,151.79,564.105
421340722,460,RECEIVE,85843.4,152.057,564.549
421340722,443,RECEIVE,1206.5,16,75.4062
421340722,460,RECEIVE,85952.3,152.19,564.771
421340722,443,RECEIVE,1245.5,16.5,75.4848
421340722,460,RECEIVE,86006.7,152.256,564.881
421340722,443,RECEIVE,1277.5,17,75.1471
421340722,460,RECEIVE,86033.9,152.29,564.936
421340722,466,RECEIVE,6490.5,9,721.167
421340722,464,RECEIVE,1803.5,3,601.167
421340722,460,RECEIVE,86047.5,152.306,564.964
421340722,443,RECEIVE,1313.5,17.5,75.0571
421340722,462,RECEIVE,501,1,501
421340722,460,RECEIVE,86054.3,152.315,564.978
421340722,460,RECEIVE,86057.7,152.319,564.985
421340722,443,RECEIVE,1337.5,18,74.3056
421340722,460,RECEIVE,86059.4,152.321,564.988
421340722,460,RECEIVE,86060.3,152.322,564.99
421340722,466,RECEIVE,6855,9.5,721.579
421340722,464,RECEIVE,2122.5,3.5,606.429
421340722,443,RECEIVE,1373,18.5,74.2162
421340722,460,RECEIVE,86060.7,152.322,564.991
